T_over_M,Re_psi4_22,Im_psi4_22
1.975000000000000000e+02,4.228416290241408630e-03,-1.739244199617386716e-02
1.977500000000000000e+02,2.093610150935002433e-03,-1.789885073409821711e-02
1.980000000000000000e+02,-1.089470746182758448e-04,-1.814208205171117042e-02
1.982500000000000000e+02,-2.346703189955950172e-03,-1.811214827946093162e-02
1.985000000000000000e+02,-4.585532000997759837e-03,-1.780308776435152174e-02
1.987500000000000000e+02,-6.790227728282115412e-03,-1.721322228572249105e-02
1.990000000000000000e+02,-8.925042191713389306e-03,-1.634535498248667132e-02
1.992500000000000000e+02,-1.095425793849443864e-02,-1.520690166648992932e-02
1.995000000000000000e+02,-1.284278930562311218e-02,-1.380994909956888977e-02
1.997500000000000000e+02,-1.455680228134336070e-02,-1.217123470701137432e-02
2.000000000000000000e+02,-1.606434298573225158e-02,-1.031204328911762037e-02
2.002500000000000000e+02,-1.733596366165800901e-02,-8.258017572186370642e-03
2.005000000000000000e+02,-1.834533428749448788e-02,-6.038880902349382657e-03
2.007500000000000000e+02,-1.906982732650363069e-02,-3.688072015995825896e-03
2.010000000000000000e+02,-1.949106274873137548e-02,-1.242293598824059566e-03
2.012500000000000000e+02,-1.959540033196816022e-02,1.259021755140989594e-03
2.015000000000000000e+02,-1.937436639860672105e-02,3.774322586521566218e-03
2.017500000000000000e+02,-1.882500260075152879e-02,6.260618983566612616e-03
2.020000000000000000e+02,-1.795012514693891323e-02,8.674222698530582865e-03
2.022500000000000000e+02,-1.675848398377810522e-02,1.097153531760834515e-02
2.025000000000000000e+02,-1.526481290981730916e-02,1.310987095962765081e-02
2.027500000000000000e+02,-1.348976340268553259e-02,1.504829827234652716e-02
2.030000000000000000e+02,-1.145971706904292189e-02,1.674848501964788794e-02
2.032500000000000000e+02,-9.206474053605927937e-03,1.817552737045548955e-02
2.035000000000000000e+02,-6.766817430007466758e-03,1.929874517093859917e-02
2.037500000000000000e+02,-4.181956491769879720e-03,2.009242406120815075e-02
2.040000000000000000e+02,-1.496854903679069879e-03,2.053648533499511861e-02
2.042500000000000000e+02,1.240547211230929713e-03,2.061706497497149335e-02
2.045000000000000000e+02,3.980205069264441953e-03,2.032698435472934939e-02
2.047500000000000000e+02,6.670919724988858858e-03,1.966609669403159011e-02
2.050000000000000000e+02,9.261349282155455567e-03,1.864149548358338265e-02
2.052500000000000000e+02,1.170106031679069535e-02,1.726757373831725936e-02
2.055000000000000000e+02,1.394159689491279892e-02,1.556592605434508475e-02
2.057500000000000000e+02,1.593754293464597072e-02,1.356508897544508353e-02
2.060000000000000000e+02,1.764755259774073229e-02,1.130011904304376556e-02
2.062500000000000000e+02,1.903532297452673744e-02,8.812012020918542216e-03
2.065000000000000000e+02,2.007048358522654438e-02,6.146970980219952814e-03
2.067500000000000000e+02,2.072937813932229992e-02,3.355535314473639171e-03
2.070000000000000000e+02,2.099571653426181989e-02,4.915872156621510416e-04
2.072500000000000000e+02,2.086107349065641561e-02,-2.388748269175498731e-03
2.075000000000000000e+02,2.032522500977196334e-02,-5.228271777570348000e-03
2.077500000000000000e+02,1.939630062564600202e-02,-7.969948590505817124e-03
2.080000000000000000e+02,1.809071628124794481e-02,-1.055817186025864718e-02
2.082500000000000000e+02,1.643302773104004730e-02,-1.293994504497050606e-02
2.085000000000000000e+02,1.445534177188169053e-02,-1.506621346611579718e-02
2.087500000000000000e+02,1.219690007302978371e-02,-1.689286782884059229e-02
2.090000000000000000e+02,9.703128362260234063e-03,-1.838185363731302882e-02
2.092500000000000000e+02,7.024802125435206622e-03,-1.950207921397814972e-02
2.095000000000000000e+02,4.216894534196240739e-03,-2.023017591920217573e-02
2.097500000000000000e+02,1.337465831017094035e-03,-2.055108545475453283e-02
2.100000000000000000e+02,-1.553668214052543505e-03,-2.045849352433163140e-02
2.102500000000000000e+02,-4.396264568780271567e-03,-1.995504215423433980e-02
2.105000000000000000e+02,-7.131001828541729676e-03,-1.905236143250402248e-02
2.107500000000000000e+02,-9.700885794500501216e-03,-1.777084523583483816e-02
2.110000000000000000e+02,-1.205258783926423799e-02,-1.613920265886002736e-02
2.112500000000000000e+02,-1.413769001564746733e-02,-1.419382807119171606e-02
2.115000000000000000e+02,-1.591383542267472972e-02,-1.197795762246342197e-02
2.117500000000000000e+02,-1.734572760795513591e-02,-9.540615570877793508e-03
2.120000000000000000e+02,-1.840592791537518091e-02,-6.935412915479987131e-03
2.122500000000000000e+02,-1.907543709062785309e-02,-4.219258474983663548e-03
2.125000000000000000e+02,-1.934406253377151871e-02,-1.451014628478431226e-03
2.127500000000000000e+02,-1.921056818984919617e-02,1.309879386563646882e-03
2.130000000000000000e+02,-1.868260323111346072e-02,4.004784344247867139e-03
2.132500000000000000e+02,-1.777641500672339989e-02,6.577197791780831776e-03
2.135000000000000000e+02,-1.651636247330230331e-02,8.974013415543182631e-03
2.137500000000000000e+02,-1.493425141170708591e-02,1.114667467320893876e-02
2.140000000000000000e+02,-1.306851315585159587e-02,1.305220188272098944e-02
2.142500000000000000e+02,-1.096324814726434144e-02,1.465407586881124422e-02
2.145000000000000000e+02,-8.667156381808498525e-03,1.592296308727724277e-02
2.147500000000000000e+02,-6.232378707507996857e-03,1.683726879263789528e-02
2.150000000000000000e+02,-3.713275257862483792e-03,1.738350731130341997e-02
2.152500000000000000e+02,-1.165169379605640078e-03,1.755648207262603538e-02
2.155000000000000000e+02,1.356913257786111207e-03,1.735927251173989203e-02
2.157500000000000000e+02,3.799480351016076927e-03,1.680302986432965356e-02
2.160000000000000000e+02,6.111754109909635704e-03,1.590658881671765112e-02
2.162500000000000000e+02,8.246770102689484142e-03,1.469590668596121828e-02
2.165000000000000000e+02,1.016236839911960517e-02,1.320334613797667991e-02
2.167500000000000000e+02,1.182205465624523548e-02,1.146682130777068945e-02
2.170000000000000000e+02,1.319571244104763771e-02,9.528830462205718430e-03
2.172500000000000000e+02,1.426015223631514270e-02,7.435400934184334051e-03
2.175000000000000000e+02,1.499948709429378864e-02,5.234973865071131452e-03
2.177500000000000000e+02,1.540532962404887220e-02,2.977257263360476303e-03
2.180000000000000000e+02,1.547680975121945232e-02,7.120760112981785019e-04
2.182500000000000000e+02,1.522041731100703781e-02,-1.511753241430660415e-03
2.185000000000000000e+02,1.464967788510885063e-02,-3.647495803879481375e-03
2.187500000000000000e+02,1.378467425230169713e-02,-5.651496912092300769e-03
2.190000000000000000e+02,1.265142929476409384e-02,-7.484082247696221581e-03
2.192500000000000000e+02,1.128116911487593230e-02,-9.110342464111456304e-03
2.195000000000000000e+02,9.709487419515522300e-03,-1.050078667630287635e-02
2.197500000000000000e+02,7.975433891753723470e-03,-1.163185360335839379e-02
2.200000000000000000e+02,6.120550284533756574e-03,-1.248627290832407706e-02
2.202500000000000000e+02,4.187878347633511300e-03,-1.305327314854451588e-02
2.205000000000000000e+02,2.220963465739601243e-03,-1.332863653117816703e-02
2.207500000000000000e+02,2.628770850328177120e-04,-1.331460427144190786e-02
2.210000000000000000e+02,-1.644720306763608345e-03,-1.301963969799994035e-02
2.212500000000000000e+02,-3.462455644539103213e-03,-1.245805927873925613e-02
2.215000000000000000e+02,-5.154041340292210907e-03,-1.164954440187665474e-02
2.217500000000000000e+02,-6.686979543327102940e-03,-1.061854900096038251e-02
2.220000000000000000e+02,-8.033159943985243925e-03,-9.393619923367776958e-03
2.222500000000000000e+02,-9.169341362140818324e-03,-8.006648285386544148e-03
2.225000000000000000e+02,-1.007751036862068565e-02,-6.492070921212331203e-03
2.227500000000000000e+02,-1.074511321844676473e-02,-4.886041420343407472e-03
2.230000000000000000e+02,-1.116516035149376154e-02,-3.225590172785587455e-03
2.232500000000000000e+02,-1.133620556789959391e-02,-1.547792332275970935e-03
2.235000000000000000e+02,-1.126220465396432155e-02,1.110382939092757179e-04
2.237500000000000000e+02,-1.095226067731521792e-02,1.716112663514929955e-03
2.240000000000000000e+02,-1.042026536037058554e-02,3.234871997430242407e-03
2.242500000000000000e+02,-9.684447857555043143e-03,4.637621917959213608e-03
2.245000000000000000e+02,-8.766843880295643529e-03,5.898083798260043281e-03
2.247500000000000000e+02,-7.692699405017711968e-03,6.993854089703308886e-03
2.250000000000000000e+02,-6.489824134649577018e-03,7.906764725359031673e-03
2.252500000000000000e+02,-5.187910446629633021e-03,8.623140101710733210e-03
2.255000000000000000e+02,-3.817833750863068847e-03,9.133948549841971673e-03
2.257500000000000000e+02,-2.410950015950077876e-03,9.434848562008888231e-03
2.260000000000000000e+02,-9.984057263780893570e-04,9.526132292241083419e-03
2.262500000000000000e+02,3.895252650503242399e-04,9.412570962541579739e-03
2.265000000000000000e+02,1.724064597762848096e-03,9.103168745883145202e-03
2.267500000000000000e+02,2.978499900430007803e-03,8.610833431691977333e-03
2.270000000000000000e+02,4.128692370791823239e-03,7.951973679935398984e-03
2.272500000000000000e+02,5.153512576333296909e-03,7.146033912991378231e-03
2.275000000000000000e+02,6.035197434057022921e-03,6.214978864128747199e-03
2.277500000000000000e+02,6.759623236149701550e-03,5.182740488231522835e-03
2.280000000000000000e+02,7.316491545509338709e-03,4.074640339925352656e-03
2.282500000000000000e+02,7.699426751127031766e-03,2.916800636141892843e-03
2.285000000000000000e+02,7.905986007792770165e-03,1.735557048364819079e-03
2.287500000000000000e+02,7.937584147004154642e-03,5.568858238162315054e-04
2.290000000000000000e+02,7.799337897230742764e-03,-5.941428693697266847e-04
2.292500000000000000e+02,7.499835355920394554e-03,-1.693874418141009391e-03
2.295000000000000000e+02,7.050838081568759803e-03,-2.720532255354375997e-03
2.297500000000000000e+02,6.466924395915688017e-03,-3.654624883960578760e-03
2.300000000000000000e+02,5.765083483806276131e-03,-4.479290419261365563e-03
2.302500000000000000e+02,4.964270637598649887e-03,-5.180573204604046328e-03
2.305000000000000000e+02,4.084934506654349685e-03,-5.747628693767524617e-03
2.307500000000000000e+02,3.148527478468206818e-03,-6.172854462320154570e-03
2.310000000000000000e+02,2.177010338511530061e-03,-6.451946876143405292e-03
2.312500000000000000e+02,1.192362135661550982e-03,-6.583884575046449611e-03
2.315000000000000000e+02,2.161057267227193472e-04,-6.570841489403679049e-03
2.317500000000000000e+02,-7.311412003648243806e-04,-6.418033563159298779e-03
2.320000000000000000e+02,-1.630080698753539519e-03,-6.133504672923315720e-03
2.322500000000000000e+02,-2.463106848281017541e-03,-5.727858380708408109e-03
2.325000000000000000e+02,-3.214629050807550105e-03,-5.213943117189433034e-03
2.327500000000000000e+02,-3.871340909836593243e-03,-4.606499154123574157e-03
2.330000000000000000e+02,-4.422430617484503397e-03,-3.921776286911100862e-03
2.332500000000000000e+02,-4.859730167444077306e-03,-3.177131510311146344e-03
2.335000000000000000e+02,-5.177802133356404490e-03,-2.390616127637023702e-03
2.337500000000000000e+02,-5.373964171452590144e-03,-1.580561679075984972e-03
2.340000000000000000e+02,-5.448252789965810430e-03,-7.651738036350896411e-04
2.342500000000000000e+02,-5.403329235147841421e-03,3.785733290548690279e-05
2.345000000000000000e+02,-5.244331534805703708e-03,8.117220849717092122e-04
2.347500000000000000e+02,-4.978677783789345855e-03,1.540824721871473287e-03
2.350000000000000000e+02,-4.615826634674450105e-03,2.211078994578538019e-03
2.352500000000000000e+02,-4.167001668007219890e-03,2.810160735116782466e-03
2.355000000000000000e+02,-3.644886865142391713e-03,3.327713444189936073e-03
2.357500000000000000e+02,-3.063300797628668113e-03,3.755503962054078642e-03
2.360000000000000000e+02,-2.436857377944358274e-03,4.087526490790988759e-03
2.362500000000000000e+02,-1.780621077343617431e-03,4.320054428516090055e-03
2.365000000000000000e+02,-1.109764396131605012e-03,4.451640662842724049e-03
2.367500000000000000e+02,-4.392350651226385153e-04,4.483068117277217227e-03
2.370000000000000000e+02,2.165600273861731091e-04,4.417253411241874213e-03
2.372500000000000000e+02,8.440478289419042724e-04,4.259107447488227720e-03
2.375000000000000000e+02,1.430753446676443332e-03,4.015357555820086785e-03
2.377500000000000000e+02,1.965531065891736040e-03,3.694336488029688163e-03
2.380000000000000000e+02,2.438757641696695077e-03,3.305744074801021063e-03
2.382500000000000000e+02,2.842486491206443981e-03,2.860387725667190659e-03
2.385000000000000000e+02,3.170558881066594219e-03,2.369908183462882904e-03
2.387500000000000000e+02,3.418672676440265550e-03,1.846497038710164743e-03
2.390000000000000000e+02,3.584408079737488179e-03,1.302612468203050849e-03
2.392500000000000000e+02,3.667211424805764865e-03,7.506994859000067164e-04
2.395000000000000000e+02,3.668338886414396899e-03,2.029206847128385539e-04
2.397500000000000000e+02,3.590762794582525157e-03,-3.290969896100619956e-04
2.400000000000000000e+02,3.439043987090411713e-03,-8.344944456383192929e-04
2.402500000000000000e+02,3.219174271918983851e-03,-1.303387302251134312e-03
2.405000000000000000e+02,2.938393589245663629e-03,-1.727043795035483999e-03
2.407500000000000000e+02,2.604986850551934546e-03,-2.098030923594567873e-03
2.410000000000000000e+02,2.228065686973894864e-03,-2.410326849924428975e-03
2.412500000000000000e+02,1.817340462203537134e-03,-2.659398385389798950e-03
2.415000000000000000e+02,1.382887902996478117e-03,-2.842243218637076699e-03
2.417500000000000000e+02,9.349195811009938057e-04,-2.957397321883322577e-03
2.420000000000000000e+02,4.835562538228335770e-04,-3.004908714131691427e-03
2.422500000000000000e+02,3.861274657264343038e-05,-2.986279444851836461e-03
2.425000000000000000e+02,-3.906023499675817003e-04,-2.904378279857903773e-03
2.427500000000000000e+02,-7.954683819521998159e-04,-2.763327112891219260e-03
2.430000000000000000e+02,-1.168212497987936331e-03,-2.568364583171226651e-03
2.432500000000000000e+02,-1.502045043407912927e-03,-2.325690743626924843e-03
2.435000000000000000e+02,-1.791268485381642154e-03,-2.042296891160532389e-03
2.437500000000000000e+02,-2.031358528778530112e-03,-1.725784835882296928e-03
2.440000000000000000e+02,-2.219016745301064658e-03,-1.384179950159217286e-03
2.442500000000000000e+02,-2.352194690158587991e-03,-1.025742302628966434e-03
2.445000000000000000e+02,-2.430090106524185941e-03,-6.587800517565241742e-04
2.447500000000000000e+02,-2.453116404580160583e-03,-2.914690551438885711e-04
2.450000000000000000e+02,-2.422847137242163055e-03,6.831764627179506182e-05
2.452500000000000000e+02,-2.341937668826184205e-03,4.131671751876622657e-04
2.455000000000000000e+02,-2.214026638277593554e-03,7.362681239004597623e-04
2.457500000000000000e+02,-2.043620149455876393e-03,1.031533413429868090e-03
2.460000000000000000e+02,-1.835961873604836578e-03,1.293702798606875815e-03
2.462500000000000000e+02,-1.596892421605807487e-03,1.518423630517009995e-03
2.465000000000000000e+02,-1.332701435799208507e-03,1.702309013880147623e-03
2.467500000000000000e+02,-1.049975864761349418e-03,1.842973018800426847e-03
2.470000000000000000e+02,-7.554478228359297288e-04,1.939043112674530616e-03
2.472500000000000000e+02,-4.558453043445784801e-04,1.990150458821763994e-03
2.475000000000000000e+02,-1.577488264019920121e-04,1.996899174688026961e-03
2.477500000000000000e+02,1.325431787087145150e-04,1.960816046541872127e-03
2.480000000000000000e+02,4.091377027478033186e-04,1.884282552865429580e-03
2.482500000000000000e+02,6.666570564298904614e-04,1.770451349768924904e-03
2.485000000000000000e+02,9.003335193484488094e-04,1.623149614492843708e-03
2.487500000000000000e+02,1.106087342564175549e-03,1.446771824336631198e-03
2.490000000000000000e+02,1.280587113262812889e-03,1.246164666444370952e-03
2.492500000000000000e+02,1.421291905927837829e-03,1.026506828787317367e-03
2.495000000000000000e+02,1.526475052893787885e-03,7.931864164110099267e-04
2.497500000000000000e+02,1.595229760143429413e-03,5.516786734086531665e-04
2.500000000000000000e+02,1.627457164655881717e-03,3.074265751510449210e-04
2.502500000000000000e+02,1.623837771956366605e-03,6.572669234480057717e-05
2.505000000000000000e+02,1.585787522140566855e-03,-1.683774764419357806e-04
2.507500000000000000e+02,1.515400005143869785e-03,-3.901927491393757845e-04
2.510000000000000000e+02,1.415376576968823286e-03,-5.954624004601018726e-04
2.512500000000000000e+02,1.288946313908335105e-03,-7.804398161283522496e-04
2.515000000000000000e+02,1.139777878540656261e-03,-9.419485958177331109e-04
2.517500000000000000e+02,9.718854581525061907e-04,-1.077428365836975363e-03
2.520000000000000000e+02,7.895309738312426264e-04,-1.184965890273200926e-03
2.522500000000000000e+02,5.971247488216673092e-04,-1.263311390995664916e-03
2.525000000000000000e+02,3.991267708843759462e-04,-1.311880296374090061e-03
2.527500000000000000e+02,1.999505888028808094e-04,-1.330740930561317634e-03
2.530000000000000000e+02,3.871751566206905367e-06,-1.320588925301992723e-03
2.532500000000000000e+02,-1.850574660066233183e-04,-1.282709380546300784e-03
2.535000000000000000e+02,-3.630855011627202346e-04,-1.218928015142355450e-03
2.537500000000000000e+02,-5.268297727692234289e-04,-1.131552731420290949e-03
2.540000000000000000e+02,-6.733346883919551348e-04,-1.023307164926936033e-03
2.542500000000000000e+02,-8.001185468321569743e-04,-8.972579008943810594e-04
2.545000000000000000e+02,-9.052087549735662051e-04,-7.567371109253685562e-04
2.547500000000000000e+02,-9.871650418984553258e-04,-6.052623963812869172e-04
2.550000000000000000e+02,-1.045090614808693360e-03,-4.464556195202116682e-04
2.552500000000000000e+02,-1.078631454767112674e-03,-2.839624609781898814e-04
2.555000000000000000e+02,-1.087964190486464785e-03,-1.213743650531520888e-04
2.557500000000000000e+02,-1.073773210794006037e-03,3.784557449512677133e-05
2.560000000000000000e+02,-1.037217877166022326e-03,1.904313722236065313e-04
2.562500000000000000e+02,-9.798908737009076001e-04,3.333762974862393381e-04
2.565000000000000000e+02,-9.037688804815584287e-04,4.639873359189313580e-04
2.567500000000000000e+02,-8.111568754165197079e-04,5.799310892450528637e-04
2.570000000000000000e+02,-7.046274579560156534e-04,6.792704450328923126e-04
2.572500000000000000e+02,-5.869566449276090612e-04,7.604915630910156219e-04
2.575000000000000000e+02,-4.610576141764381286e-04,8.225209426032582295e-04
2.577500000000000000e+02,-3.299138662031197945e-04,8.647325497649604445e-04
2.580000000000000000e+02,-1.965132382783072351e-04,8.869451955777407290e-04
2.582500000000000000e+02,-6.378414060743277218e-05,8.894105534673154732e-04
2.585000000000000000e+02,6.546470828321076369e-05,8.727923922315178286e-04
2.587500000000000000e+02,1.885998869832213965e-04,8.381377673663116361e-04
2.590000000000000000e+02,3.032131958473027701e-04,7.868410595551309384e-04
2.592500000000000000e+02,4.071650344244174408e-04,7.206018705895396621e-04
2.595000000000000000e+02,4.986205329238662439e-04,6.413778828986198234e-04
2.597500000000000000e+02,5.760779152972505699e-04,5.513338587177975952e-04
2.600000000000000000e+02,6.383887531267216182e-04,4.527879985759013974e-04
2.602500000000000000e+02,6.847699532891661413e-04,3.481568960060103996e-04
2.605000000000000000e+02,7.148075049084484135e-04,2.399003158756849059e-04
2.607500000000000000e+02,7.284521883867482424e-04,1.304669874773869769e-04
2.610000000000000000e+02,7.260076167894906601e-04,2.224254143805767599e-05
2.612500000000000000e+02,7.081111331040818848e-04,-8.249936613059453549e-05
2.615000000000000000e+02,6.757082223296970950e-04,-1.816418044840424162e-04
2.617500000000000000e+02,6.300212128025609775e-04,-2.732643778857434262e-04
2.620000000000000000e+02,5.725131357744311662e-04,-3.556774113277013814e-04
2.622500000000000000e+02,5.048476859404758604e-04,-4.274499719715808507e-04
2.625000000000000000e+02,4.288462782345553838e-04,-4.874313348227651377e-04
2.627500000000000000e+02,3.464432271648495835e-04,-5.347656544591212081e-04
2.630000000000000000e+02,2.596400832544312905e-04,-5.688997598269745484e-04
2.632500000000000000e+02,1.704601459866368054e-04,-5.895841427436721190e-04
2.635000000000000000e+02,8.090413415336472375e-05,-5.968673586081674155e-04
2.637500000000000000e+02,-7.092065868819579442e-06,-5.910841955686636610e-04
2.640000000000000000e+02,-9.169673288894129143e-05,-5.728380922860210490e-04
2.642500000000000000e+02,-1.712179787854206442e-04,-5.429783918664251099e-04
2.645000000000000000e+02,-2.441351126063475113e-04,-5.025731091786404944e-04
2.647500000000000000e+02,-3.091251777327407892e-04,-4.528779602445596152e-04
2.650000000000000000e+02,-3.650842607969439395e-04,-3.953024557768967918e-04
2.652500000000000000e+02,-4.111432968867350215e-04,-3.313738963087723061e-04
2.655000000000000000e+02,-4.466782234382648468e-04,-2.627001235611463835e-04
2.657500000000000000e+02,-4.713144629582442444e-04,-1.909318814128577180e-04
2.660000000000000000e+02,-4.849258397357199615e-04,-1.177256198955847760e-04
2.662500000000000000e+02,-4.876281550449373795e-04,-4.470753733935956225e-05
2.665000000000000000e+02,-4.797677559063724651e-04,2.656039980414771109e-05
2.667500000000000000e+02,-4.619055313786905913e-04,9.461179096608259486e-05
2.670000000000000000e+02,-4.347968552587377889e-04,1.581039047097882464e-04
2.672500000000000000e+02,-3.993680633806198058e-04,2.158420604635103899e-04
2.675000000000000000e+02,-3.566901066369480258e-04,2.667998986460592774e-04
2.677500000000000000e+02,-3.079500572880997512e-04,3.101352537480465119e-04
2.680000000000000000e+02,-2.544211664474286031e-04,3.452014510530964611e-04
2.682500000000000000e+02,-1.974321754501512773e-04,3.715539531384931516e-04
2.685000000000000000e+02,-1.383365738310084517e-04,3.889523852349572415e-04
2.687500000000000000e+02,-7.848247256360162463e-05,3.973580672487497540e-04
2.690000000000000000e+02,-1.918372381147169221e-05,3.969272730778784417e-04
2.692500000000000000e+02,3.830713138350505905e-05,3.880005230736783368e-04
2.695000000000000000e+02,9.282356711539100009e-05,3.710882913860395326e-04
2.697500000000000000e+02,1.433069787428035459e-04,3.468535748576115937e-04
2.700000000000000000e+02,1.888254201259904159e-04,3.160918227164587137e-04
2.702500000000000000e+02,2.285888851793275967e-04,2.797087655609228549e-04
2.705000000000000000e+02,2.619609344516639891e-04,2.386967075088502457e-04
2.707500000000000000e+02,2.884665558913084883e-04,1.941098568564028420e-04
2.710000000000000000e+02,3.077962360955155798e-04,1.470392685664646804e-04
2.712500000000000000e+02,3.198063021617858341e-04,9.858795716301931836e-05
2.715000000000000000e+02,3.245156730096777106e-04,4.984671220897085922e-05
2.717500000000000000e+02,3.220992312890865231e-04,1.871111738733949584e-06
2.720000000000000000e+02,3.128780915724739911e-04,-4.433981685050183416e-05
2.722500000000000000e+02,2.973070965073123595e-04,-8.786289248673225698e-05
2.725000000000000000e+02,2.759599192283996617e-04,-1.278676965322703791e-04
2.727500000000000000e+02,2.495121870166104963e-04,-1.636308377749160674e-04
2.730000000000000000e+02,2.187230675444773215e-04,-1.945473627008264508e-04
2.732500000000000000e+02,1.844157748716115930e-04,-2.201391771688714527e-04
2.735000000000000000e+02,1.474574576569651757e-04,-2.400604155460829786e-04
2.737500000000000000e+02,1.087389270729607589e-04,-2.540997619717016444e-04
2.740000000000000000e+02,6.915466710745304133e-05,-2.621797941974320198e-04
2.742500000000000000e+02,2.958354603324398464e-05,-2.643534820208221772e-04
2.745000000000000000e+02,-9.129384261334132236e-06,-2.607980284736131351e-04
2.747500000000000000e+02,-4.618965356671546460e-05,-2.518062916381517058e-04
2.750000000000000000e+02,-8.086840084974948335e-05,-2.377760674372042667e-04
2.752500000000000000e+02,-1.125154113061645856e-04,-2.191975483554330507e-04
2.755000000000000000e+02,-1.405699634935053590e-04,-1.966392993572335538e-04
2.757500000000000000e+02,-1.645693423158053025e-04,-1.707331100125250296e-04
2.760000000000000000e+02,-1.841549295908621983e-04,-1.421580910075244907e-04
2.762500000000000000e+02,-1.990758392855632218e-04,-1.116243840317362486e-04
2.765000000000000000e+02,-2.091901180556640075e-04,-7.985684694935449681e-05
2.767500000000000000e+02,-2.144635824507588168e-04,-4.757906178923691434e-05
2.770000000000000000e+02,-2.149664111932353871e-04,-1.549799209965548060e-05
2.772500000000000000e+02,-2.108676535867013064e-04,1.571041068616002017e-05
2.775000000000000000e+02,-2.024278526999088697e-04,4.541438430882578631e-05
2.777500000000000000e+02,-1.899900139039507332e-04,7.303808506143399883e-05
2.780000000000000000e+02,-1.739691750963802126e-04,9.807167831380538296e-05
2.782500000000000000e+02,-1.548408541582942262e-04,1.200796413928965987e-04
2.785000000000000000e+02,-1.331286616950923989e-04,1.387071737944064228e-04
2.787500000000000000e+02,-1.093913729625646509e-04,1.536846537841913228e-04
2.790000000000000000e+02,-8.420975231862034378e-05,1.648301238707225501e-04
2.792500000000000000e+02,-5.817341693930549594e-05,1.720498295281894035e-04
2.795000000000000000e+02,-3.186801434284282510e-05,1.753368751777650326e-04
2.797500000000000000e+02,-5.862970966444330985e-06,1.747680981403819476e-04
2.800000000000000000e+02,1.929995283441132310e-05,1.704992944769855023e-04
2.802500000000000000e+02,4.311709186458997814e-05,1.627589598129886256e-04
2.805000000000000000e+02,6.513210896370468970e-05,1.518407329567780177e-04
2.807500000000000000e+02,8.494388324815018592e-05,1.380947500134606354e-04
2.810000000000000000e+02,1.022129390255751554e-04,1.219181315165272360e-04
2.812500000000000000e+02,1.166663355167848711e-04,1.037448347177529135e-04
2.815000000000000000e+02,1.281009726609378730e-04,8.403510757654146989e-05
2.817500000000000000e+02,1.363853029627492511e-04,6.326478029030969702e-05
2.820000000000000000e+02,1.414594728452443794e-04,4.191462465148380309e-05
2.822500000000000000e+02,1.433339486595240284e-04,2.046000145447325104e-05
2.825000000000000000e+02,1.420867118324055010e-04,-6.389979748889248680e-07
2.827500000000000000e+02,1.378591341495030795e-04,-2.094672784406684225e-05
2.830000000000000000e+02,1.308506674849201014e-04,-4.006031422496548447e-05
2.832500000000000000e+02,1.213125020578133799e-04,-5.761698794201705208e-05
2.835000000000000000e+02,1.095403632367128959e-04,-7.330030604057637806e-05
2.837500000000000000e+02,9.586662882046907707e-05,-8.684517111983381060e-05
2.840000000000000000e+02,8.065195649219543568e-05,-9.804158600159220002e-05
2.842500000000000000e+02,6.427661475477554722e-05,-1.067371097286473836e-04
2.845000000000000000e+02,4.713171017416192940e-05,-1.128380091753978609e-04
2.847500000000000000e+02,2.961049930014352389e-05,-1.163091280575666129e-04
2.850000000000000000e+02,1.209996538365651457e-05,-1.171725213045929538e-04
2.852500000000000000e+02,-5.027171777810380479e-06,-1.155049270751686512e-04
2.855000000000000000e+02,-2.141985950561746209e-05,-1.114341706549589183e-04
2.857500000000000000e+02,-3.675539375506685797e-05,-1.051346136513502339e-04
2.860000000000000000e+02,-5.074526272356378654e-05,-9.682177798056975032e-05
2.862500000000000000e+02,-6.314005835971280944e-05,-8.674628694239394416e-05
2.865000000000000000e+02,-7.373338429461967947e-05,-7.518727511756517377e-05
2.867500000000000000e+02,-8.236471212550202628e-05,-6.244542488231474516e-05
2.870000000000000000e+02,-8.892116167181922696e-05,-4.883579000535932335e-05
2.872500000000000000e+02,-9.333820437297922642e-05,-3.468056606689751185e-05
2.875000000000000000e+02,-9.559931193149149155e-05,-2.030196333832440893e-05
2.877500000000000000e+02,-9.573459410188903769e-05,-6.015330394788287571e-06
2.880000000000000000e+02,-9.381848965687459229e-05,7.877333657473667138e-06
2.882500000000000000e+02,-8.996659257340091026e-05,2.109335349601443535e-05
2.885000000000000000e+02,-8.433171104860237891e-05,3.337472882717225478e-05
2.887500000000000000e+02,-7.709926989261947183e-05,4.449276990801812395e-05
2.890000000000000000e+02,-6.848217706093271448e-05,5.425194296395775779e-05
2.892500000000000000e+02,-5.871528252147119309e-05,6.249287034798720020e-05
2.895000000000000000e+02,-4.804956222610645071e-05,6.909445013315232279e-05
2.897500000000000000e+02,-3.674616158559554092e-05,7.397507992302678338e-05
2.900000000000000000e+02,-2.507043147911218028e-05,7.709298956888335178e-05
2.902500000000000000e+02,-1.328608550568425183e-05,7.844570670351966356e-05
2.905000000000000000e+02,-1.649600079341685279e-06,7.806869704144086869e-05
2.907500000000000000e+02,9.595030614500650598e-06,7.603323781443197416e-05
2.910000000000000000e+02,2.022108445945514457e-05,7.244359718116568075e-05
2.912500000000000000e+02,3.002335906082669200e-05,6.743360476252375374e-05
2.915000000000000000e+02,3.882180488514013199e-05,6.116270850111057164e-05
